wkid,latestWkid,macro,name,wkt,wkt2,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,epoch,model
115876,115876,"PE_VCS_ATRF2014","ATRF2014","VERTCS[""ATRF2014"",DATUM[""Australian_Terrestrial_Reference_Frame_2014"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""ATRF2014"",DATUM[""Australian_Terrestrial_Reference_Frame_2014"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Australia, ATRF 2014 ellipsoid height","Esri","13.0.0","no","Australia - GDA",-60.55,-8.47,93.41,173.34,,""
115877,115877,"PE_VCS_AGD_1984","Australian_1984","VERTCS[""Australian_1984"",DATUM[""D_Australian_1984"",SPHEROID[""Australian"",6378160.0,298.25]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Australian_1984"",DATUM[""D_Australian_1984"",ELLIPSOID[""Australian"",6378160.0,298.25,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Australian Geodetic Datum 1984 ellipsoid height","Esri","13.0.0","no","Australia - AGD84",-38.53,-9.37,109.23,153.61,,""
115878,115878,"PE_VCS_AGD_1966","Australian_1966","VERTCS[""Australian_1966"",DATUM[""D_Australian_1966"",SPHEROID[""Australian"",6378160.0,298.25]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Australian_1966"",DATUM[""D_Australian_1966"",ELLIPSOID[""Australian"",6378160.0,298.25,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Australian Geodetic Datum 1966 ellipsoid height","Esri","13.0.0","no","Australasia - Australia and PNG - AGD66",-47.2,-1.3,109.23,163.2,,""
115879,115879,"PE_VCS_ITRF_1994","ITRF_1994","VERTCS[""ITRF_1994"",DATUM[""D_ITRF_1994"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""ITRF_1994"",DATUM[""D_ITRF_1994"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","ITRF 1994 ellipsoid height","Esri","13.0.0","no","World",-90.0,90.0,-180.0,180.0,,""
115880,115880,"PE_VCS_POSGAR_2007","POSGAR_2007","VERTCS[""POSGAR_2007"",DATUM[""D_POSGAR_2007"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""POSGAR_2007"",DATUM[""D_POSGAR_2007"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","POSGAR 2007 ellipsoid height","Esri","13.1.0","no","Argentina",-58.41,-21.78,-73.59,-52.63,,""
115881,115881,"PE_VCS_RGF93_V2","RGF93_v2","VERTCS[""RGF93_v2"",DATUM[""Reseau_Geodesique_Francais_1993_v2"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGF93_v2"",DATUM[""Reseau_Geodesique_Francais_1993_v2"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGF93 v2 ellipsoid height","Esri","13.1.0","no","France",41.15,51.56,-9.86,10.38,,""
115882,115882,"PE_VCS_RGF93_V2B","RGF93_v2b","VERTCS[""RGF93_v2b"",DATUM[""Reseau_Geodesique_Francais_1993_v2b"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGF93_v2b"",DATUM[""Reseau_Geodesique_Francais_1993_v2b"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGF93 v2b ellipsoid height","Esri","13.1.0","no","France",41.15,51.56,-9.86,10.38,,""
115883,115883,"PE_VCS_ITRF2020","ITRF2020","VERTCS[""ITRF2020"",DATUM[""International_Terrestrial_Reference_Frame_2020"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""ITRF2020"",DATUM[""International_Terrestrial_Reference_Frame_2020"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","ITRF2020","Esri","13.1.0","no","World",-90.0,90.0,-180.0,180.0,,""
115884,115884,"PE_VCS_SIRGAS_CHILE_2021","SIRGAS_Chile_2021_height","VERTCS[""SIRGAS_Chile_2021_height"",DATUM[""SIRGAS-Chile_realization_5_epoch_2021"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""SIRGAS_Chile_2021_height"",DATUM[""SIRGAS-Chile_realization_5_epoch_2021"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","SIRGAS-Chile 2021 ellipsoid height","Esri","13.1.0","no","Chile",-59.87,-17.5,-113.21,-65.72,,""
115885,115885,"PE_VCS_WGS_1984_G2139","WGS_1984_(G2139)_height","VERTCS[""WGS_1984_(G2139)_height"",DATUM[""WGS_1984_(G2139)"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""WGS_1984_(G2139)_height"",DATUM[""WGS_1984_(G2139)"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","WGS 1984 (G2139) ellipsoid height","Esri","13.1.0","no","World",-90.0,90.0,-180.0,180.0,,""
115886,115886,"PE_VCS_LUREF","LUREF","VERTCS[""LUREF"",DATUM[""D_Luxembourg_Reference_Frame"",SPHEROID[""International_1924"",6378388.0,297.0]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""LUREF"",DATUM[""D_Luxembourg_Reference_Frame"",ELLIPSOID[""International_1924"",6378388.0,297.0,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","LUREF ellipsoid height","Esri","13.2.0","no","Luxembourg",49.44,50.19,5.73,6.53,,""
115887,115887,"PE_VCS_BERMUDA_2000","Bermuda_2000","VERTCS[""Bermuda_2000"",DATUM[""D_Bermuda_2000"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Bermuda_2000"",DATUM[""D_Bermuda_2000"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Bermuda 2000","Esri","13.2.0","no","Bermuda",28.91,35.73,-68.83,-60.7,,""
115888,115888,"PE_VCS_CGRS_1993","CGRS_1993","VERTCS[""CGRS_1993"",DATUM[""D_Cyprus_Geodetic_Reference_System_1993"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""CGRS_1993"",DATUM[""D_Cyprus_Geodetic_Reference_System_1993"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","CGRS 1993","Esri","13.2.0","no","Cyprus - onshore",34.59,35.74,32.2,34.65,,""
115889,115889,"PE_VCS_ETRF_1989","ETRF_1989","VERTCS[""ETRF_1989"",DATUM[""D_ETRF_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""ETRF_1989"",DATUM[""D_ETRF_1989"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","European Terrestrial Ref.Frame 1989","Esri","13.2.0","no","Europe - ETRF by country",32.88,84.73,-16.1,40.18,,""
115890,115890,"PE_VCS_ETRF2000_PL","ETRF2000-PL","VERTCS[""ETRF2000-PL"",DATUM[""ETRF2000_Poland"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""ETRF2000-PL"",DATUM[""ETRF2000_Poland"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","ETRF2000-PL","Esri","13.2.0","no","Poland",49.0,55.93,14.14,24.15,,""
115891,115891,"PE_VCS_HTRS96","HTRS96","VERTCS[""HTRS96"",DATUM[""D_Croatian_Terrestrial_Reference_System"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""HTRS96"",DATUM[""D_Croatian_Terrestrial_Reference_System"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Croatian TRS 1996","Esri","13.2.0","no","Croatia",41.62,46.54,13.0,19.43,,""
115892,115892,"PE_VCS_IGB14","IGb14","VERTCS[""IGb14"",DATUM[""IGb14"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""IGb14"",DATUM[""IGb14"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","IGb14","Esri","13.2.0","no","World",-90.0,90.0,-180.0,180.0,,""
115893,115893,"PE_VCS_IGS08","IGS08","VERTCS[""IGS08"",DATUM[""IGS08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""IGS08"",DATUM[""IGS08"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","IGS08","Esri","13.2.0","no","World",-90.0,90.0,-180.0,180.0,,""
115894,115894,"PE_VCS_KSA_GRF17","KSA-GRF17","VERTCS[""KSA-GRF17"",DATUM[""Kingdom_of_Saudi_Arabia_Geodetic_Reference_Frame_2017"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""KSA-GRF17"",DATUM[""Kingdom_of_Saudi_Arabia_Geodetic_Reference_Frame_2017"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","KSA-GRF17","Esri","13.2.0","no","Saudi Arabia",16.29,32.16,34.44,55.67,,""
115895,115895,"PE_VCS_KYRG_06","Kyrg-06","VERTCS[""Kyrg-06"",DATUM[""D_Kyrgyz_Republic_2006"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Kyrg-06"",DATUM[""D_Kyrgyz_Republic_2006"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Kyrg-06","Esri","13.2.0","no","Kyrgyzstan",39.19,43.22,69.24,80.29,,""
115896,115896,"PE_VCS_LAO_1993","Lao_1993","VERTCS[""Lao_1993"",DATUM[""D_Lao_1993"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Lao_1993"",DATUM[""D_Lao_1993"",ELLIPSOID[""Krasovsky_1940"",6378245.0,298.3,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Lao 1993","Esri","13.2.0","no","Laos",13.92,22.5,100.09,107.64,,""
115897,115897,"PE_VCS_LTF2004G","LTF2004(G)","VERTCS[""LTF2004(G)"",DATUM[""Lyon_Turin_Ferroviaire_2004"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""LTF2004(G)"",DATUM[""Lyon_Turin_Ferroviaire_2004"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","LTF2004(G)","Esri","13.2.0","no","Europe - Lyon-Turin",44.87,45.89,4.65,7.88,,""
115898,115898,"PE_VCS_MAURITANIA_1999","Mauritania_1999","VERTCS[""Mauritania_1999"",DATUM[""D_Mauritania_1999"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Mauritania_1999"",DATUM[""D_Mauritania_1999"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Mauritania 1999","Esri","13.2.0","no","Mauritania",14.72,27.3,-20.04,-4.8,,""
115899,115899,"PE_VCS_REDGEOMIN","REDGEOMIN","VERTCS[""REDGEOMIN"",DATUM[""Red_Geodesica_Para_Mineria_en_Chile"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""REDGEOMIN"",DATUM[""Red_Geodesica_Para_Mineria_en_Chile"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","REDGEOMIN","Esri","13.2.0","no","Chile",-59.87,-17.5,-113.21,-65.72,,""
115900,115900,"PE_VCS_RGTAAF07","RGTAAF07","VERTCS[""RGTAAF07"",DATUM[""D_Reseau_Geodesique_des_Terres_Australes_et_Antarctiques_Francaises_2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGTAAF07"",DATUM[""D_Reseau_Geodesique_des_Terres_Australes_et_Antarctiques_Francaises_2007"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGTAAF 2007","Esri","13.2.0","no","French Southern and Antarctic Territories",-67.13,-20.91,37.98,142.0,,""
115901,115901,"PE_VCS_RGTAAF07_LON_LAT","RGTAAF07_(lon-lat)","VERTCS[""RGTAAF07_(lon-lat)"",DATUM[""D_Reseau_Geodesique_des_Terres_Australes_et_Antarctiques_Francaises_2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGTAAF07_(lon-lat)"",DATUM[""D_Reseau_Geodesique_des_Terres_Australes_et_Antarctiques_Francaises_2007"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGTAAF 2007 (lon-lat)","Esri","13.2.0","no","French Southern and Antarctic Territories",-67.13,-20.91,37.98,142.0,,""
115902,115902,"PE_VCS_RSAO13","RSAO13","VERTCS[""RSAO13"",DATUM[""Reference_System_de_Angola_2013"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RSAO13"",DATUM[""Reference_System_de_Angola_2013"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RSAO13","Esri","13.2.0","no","Angola",-18.02,-4.38,8.2,24.09,,""
115903,115903,"PE_VCS_SIRGAS_CHILE_2010","SIRGAS-Chile_2010","VERTCS[""SIRGAS-Chile_2010"",DATUM[""SIRGAS-Chile_realization_2_epoch_2010"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""SIRGAS-Chile_2010"",DATUM[""SIRGAS-Chile_realization_2_epoch_2010"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","SIRGAS-Chile 2010","Esri","13.2.0","no","Chile",-59.87,-17.5,-113.21,-65.72,,""
115904,115904,"PE_VCS_SIRGAS_CHILE_2013","SIRGAS-Chile_2013","VERTCS[""SIRGAS-Chile_2013"",DATUM[""SIRGAS-Chile_realization_3_epoch_2013"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""SIRGAS-Chile_2013"",DATUM[""SIRGAS-Chile_realization_3_epoch_2013"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","SIRGAS-Chile 2013","Esri","13.2.0","no","Chile",-59.87,-17.5,-113.21,-65.72,,""
115905,115905,"PE_VCS_SIRGAS_CHILE_2016","SIRGAS-Chile_2016","VERTCS[""SIRGAS-Chile_2016"",DATUM[""SIRGAS-Chile_realization_4_epoch_2016"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""SIRGAS-Chile_2016"",DATUM[""SIRGAS-Chile_realization_4_epoch_2016"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","SIRGAS-Chile 2016","Esri","13.2.0","no","Chile",-59.87,-17.5,-113.21,-65.72,,""
115906,115906,"PE_VCS_SRGI2013","SRGI2013","VERTCS[""SRGI2013"",DATUM[""Sistem_Referensi_Geospasial_Indonesia_2013"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""SRGI2013"",DATUM[""Sistem_Referensi_Geospasial_Indonesia_2013"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","SRGI2013","Esri","13.2.0","no","Indonesia",-13.95,7.79,92.01,141.46,,""
115907,115907,"PE_VCS_WGS_1966","WGS_1966","VERTCS[""WGS_1966"",DATUM[""D_WGS_1966"",SPHEROID[""NWL_9D"",6378145.0,298.25]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""WGS_1966"",DATUM[""D_WGS_1966"",ELLIPSOID[""NWL_9D"",6378145.0,298.25,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","WGS 1966","Esri","13.2.0","no","World",-90.0,90.0,-180.0,180.0,,""
115908,115908,"PE_VCS_WGS_1972","WGS_1972","VERTCS[""WGS_1972"",DATUM[""D_WGS_1972"",SPHEROID[""WGS_1972"",6378135.0,298.26]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""WGS_1972"",DATUM[""D_WGS_1972"",ELLIPSOID[""WGS_1972"",6378135.0,298.26,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","WGS 1972","Esri","13.2.0","no","World",-90.0,90.0,-180.0,180.0,,""
115909,115909,"PE_VCS_WGS_1972_BE","WGS_1972_BE","VERTCS[""WGS_1972_BE"",DATUM[""D_WGS_1972_BE"",SPHEROID[""WGS_1972"",6378135.0,298.26]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""WGS_1972_BE"",DATUM[""D_WGS_1972_BE"",ELLIPSOID[""WGS_1972"",6378135.0,298.26,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","WGS 1972 Transit Broadcast Ephemer.","Esri","13.2.0","no","World",-90.0,90.0,-180.0,180.0,,""
115910,115910,"PE_VCS_MEXICAN_DATUM_1993","Mexican_Datum_of_1993","VERTCS[""Mexican_Datum_of_1993"",DATUM[""D_Mexican_Datum_of_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Mexican_Datum_of_1993"",DATUM[""D_Mexican_Datum_of_1993"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Mexican Datum of 1993","Esri","13.2.0","no","Mexico",12.1,32.72,-122.19,-84.64,,""
115911,115911,"PE_VCS_RGSPM06_LON_LAT","RGSPM06_(lon-lat)","VERTCS[""RGSPM06_(lon-lat)"",DATUM[""D_Reseau_Geodesique_de_St_Pierre_et_Miquelon_2006"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGSPM06_(lon-lat)"",DATUM[""D_Reseau_Geodesique_de_St_Pierre_et_Miquelon_2006"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGSPM06 (lon-lat)","Esri","13.2.0","no","St Pierre and Miquelon",43.41,47.37,-57.1,-55.9,,""
115912,115912,"PE_VCS_RGR92_LON_LAT","RGR92_(lon-lat)","VERTCS[""RGR92_(lon-lat)"",DATUM[""D_RGR_1992"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGR92_(lon-lat)"",DATUM[""D_RGR_1992"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Reseau Geodesique de la Reunion 1992 (lon-lat)","Esri","13.2.0","no","Reunion",-24.72,-18.28,51.83,58.24,,""
115913,115913,"PE_VCS_RGM04_LON_LAT","RGM04_(lon-lat)","VERTCS[""RGM04_(lon-lat)"",DATUM[""D_Reseau_Geodesique_de_Mayotte_2004"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGM04_(lon-lat)"",DATUM[""D_Reseau_Geodesique_de_Mayotte_2004"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Reseau Geodesique de Mayotte 2004 (lon-lat)","Esri","13.2.0","no","Mayotte",-14.49,-11.33,43.68,46.7,,""
